ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z
1,38,1030,1786,610,388,563,350,587.5252427184466,370.3388349514563,2.4656877613809445,0.6773787889893638,36.21376438700094,1,0.5767077267637178,0.4055663558308516,44.61637711690217,47.16990566028302,13.45362404707371,4.462134980427309,3.605551275463989,34.27666142455531,32.82134198535822,63.49149021369801,178.64570696119912,0.7904834996162702,587.5252427184466,370.3388349514563,0
1,39,2616,3780,1019,409,956,349,987.1337920489296,381.1108562691131,1.6203215050192261,0.5395594420356664,57.71303708025757,1,0.692063492063492,0.61716146882105,63.81063983505377,67.60177512462228,23.345235059857504,8.446613183005432,7.280109889280518,55.00666320984312,53.72520927951311,53.9561608846842,230.79393923934,0.9099130434782609,987.1337920489296,381.1108562691131,0
1,40,1211,1836,823,402,772,366,797.2427745664739,383.1147811725846,2.109260227781246,0.647099644283874,39.26694651579471,1,0.6595860566448801,0.4740998701008604,47.39907038961319,51.419840528729765,14.142135623730951,5.133722627817288,4.47213595499958,35.0,36.13730897380306,-85.59338643592058,179.16042558696057,0.8323024054982818,797.2427745664739,383.1147811725846,0
1,41,1520,2704,178,411,126,359,151.04342105263157,383.9973684210526,1.6709419337999383,0.794184268094318,43.992318738587166,1,0.5621301775147929,0.5984648417589655,58.12983929904514,61.84658438426491,16.278820596099706,6.053699260749943,5.385164807134504,36.2224961973803,35.324166928843105,45.50446127968484,178.65180361560903,0.8914956011730205,151.04342105263157,383.9973684210526,0
1,42,3525,5360,352,425,285,345,318.12964539007095,385.5472340425532,1.7669173316739397,0.6755416687893273,66.99380116989518,1,0.6576492537313433,0.5659574344956033,79.49196537191166,86.00581375697809,26.248809496813376,9.420694650722352,8.246211251235321,61.715476178994194,58.611159908558925,22.9258154732349,279.76450198781714,0.9059367771781033,318.12964539007095,385.5472340425532,0
1,43,903,1435,855,408,814,373,831.8604651162791,391.17386489479514,1.585335388180327,0.7817042356598475,33.90774703361832,1,0.6292682926829268,0.6307813522965735,44.30806699579301,45.803929962395145,12.649110640673518,4.757741087606368,4.242640687119285,29.024127893874777,27.63269633608911,57.477363888204806,134.12489168102786,0.892292490118577,831.8604651162791,391.17386489479514,0
1,44,1904,3102,779,437,732,371,753.2074579831933,398.29149159663865,2.042523987815561,0.7024057766298747,49.2366539599895,1,0.6137975499677627,0.48959033331573265,60.07467686730985,65.76473218982953,19.72308292331602,7.007881538972979,6.0,45.35416188179427,42.759757545418374,-16.970673159423185,221.0660171779821,0.8488631297369594,753.2074579831933,398.29149159663865,0
1,45,1442,2150,125,434,82,384,105.23509015256587,408.59639389736475,1.2754146324797104,0.5721614736591418,42.848703871973825,1,0.6706976744186046,0.7840587480604337,47.82359811046897,51.264022471905186,18.973665961010276,6.8091614421967765,6.0,39.716534049726405,39.22209323327421,10.487006825112527,152.02438661763952,0.944954128440367,105.23509015256587,408.59639389736475,0
1,46,979,1485,641,428,608,383,623.1828396322778,406.1184882533197,1.83281413339476,0.7585493754185741,35.30582833323309,1,0.6592592592592592,0.5456090619226011,45.841020923546736,44.40720662234904,11.180339887498949,4.548443686333404,4.123105625617661,31.142054945152488,29.87072276692526,4.786384655751919,150.1604255869606,0.8446937014667817,623.1828396322778,406.1184882533197,0
1,47,4846,8170,314,465,219,379,267.6803549319026,422.7779612051176,1.7057706135342645,0.7807681812095528,78.55010397056517,1,0.5931456548347613,0.5862452970320868,100.98929152066141,104.65658125507444,29.0,10.897638608568093,9.899494936611665,66.30923988493343,63.100211139518784,56.97032420876915,322.29751057680824,0.909876079609463,267.6803549319026,422.7779612051176,0
1,48,1326,2024,454,448,408,404,429.4185520361991,426.052790346908,2.6273990012314488,0.14760654234168483,41.08911822269767,1,0.6551383399209486,0.3806045444682384,42.739616606428505,50.11985634456667,16.401219466856727,5.330353308984879,4.242640687119285,42.198634090466996,42.27145372869285,-56.53428945453235,209.23759005323595,0.8376500315855969,429.4185520361991,426.052790346908,0
1,49,2949,6142,553,455,470,381,511.097999321804,422.6049508307901,2.187747870879751,0.9081804617578286,61.27628756235151,1,0.4801367632692934,0.457091063056491,99.59085731133337,105.64563407921787,19.79898987322333,7.125756792181014,6.324555320336759,45.96194077712559,41.68662595453646,44.346834214748725,284.73506473629425,0.855526544821584,511.097999321804,422.6049508307901,0
1,50,856,1512,644,459,602,423,622.3294392523364,437.5303738317757,2.612770382832012,0.6790207501469402,33.01352829210018,1,0.5661375661375662,0.38273550809164036,40.731449174478364,41.617304093369626,12.041594578792296,4.364875103351499,4.0,34.26201327229501,29.90173391874066,-63.36972875721068,167.64570696119918,0.7642857142857142,622.3294392523364,437.5303738317757,0
1,51,2120,4158,705,479,642,413,677.527358490566,449.9509433962264,2.2664463252949694,0.8851099037716658,51.95447848683061,1,0.5098605098605099,0.44121936127027134,79.61410076097245,79.93122043357026,16.1245154965971,6.204274374142719,5.656854249492381,38.65797603941139,37.05097391571365,-42.79626595308853,245.72287142747447,0.8503810669875652,677.527358490566,449.9509433962264,0
1,52,1569,2419,232,476,173,435,202.80752071383046,455.3103887826641,1.4318971665792712,0.8688191601749731,44.695781072596446,1,0.6486151302190988,0.6983741733276481,63.91077565255928,62.76941930590086,16.0,6.2870558233548826,5.830951894845301,32.67184155766599,31.64411330694278,63.66280213693481,168.02438661763952,0.944043321299639,202.80752071383046,455.3103887826641,0
1,53,7829,11745,1013,524,878,437,947.3124281517435,483.4248307574403,1.450395635199064,0.8149304670926337,99.84083531166789,1,0.6665815240527884,0.689467050045798,133.02005722789002,134.23859355639868,38.0,14.078993143756547,12.806248474865697,79.05694150420949,77.09293684134349,-73.97402644701769,377.747258045114,0.9465602708257768,947.3124281517435,483.4248307574403,0
1,54,2577,4234,669,550,611,477,640.1005044625533,509.85991462941405,1.7741404299718038,0.7066417595924736,57.28122124032024,1,0.6086443079829948,0.5636532391158534,69.84518529078127,72.44308110509934,21.095023109728988,7.686735937243005,7.0,54.544959300743805,49.420462325951775,-0.23858258290864268,239.69343417595164,0.8765306122448979,640.1005044625533,509.85991462941405,0
1,55,1227,1890,414,530,369,488,390.9005704971475,510.6748166259169,1.3190054409559857,0.5193071455225705,39.525497104907416,1,0.6492063492063492,0.7581469863196487,43.43403456289137,44.721359549995796,16.64331697709324,6.12829347813142,5.385164807134504,36.2,37.118190469322855,61.84229318253344,142.61017305526644,0.9281391830559758,390.9005704971475,510.6748166259169,0
