ImageNumber,Mean_Nuc_Cent1,Mean_Nuc_Cent2,Mean_Nuc_Cil,Mean_Cent1_Cil,Mean_Cent2_Cil,Mean_Cent1_Cent2,Mean_Nucleus_AreaShape_Area,Mean_Nucleus_AreaShape_BoundingBoxArea,Mean_Nucleus_AreaShape_BoundingBoxMaximum_X,Mean_Nucleus_AreaShape_BoundingBoxMaximum_Y,Mean_Nucleus_AreaShape_BoundingBoxMinimum_X,Mean_Nucleus_AreaShape_BoundingBoxMinimum_Y,Mean_Nucleus_AreaShape_Center_X,Mean_Nucleus_AreaShape_Center_Y,Mean_Nucleus_AreaShape_Compactness,Mean_Nucleus_AreaShape_Eccentricity,Mean_Nucleus_AreaShape_EquivalentDiameter,Mean_Nucleus_AreaShape_EulerNumber,Mean_Nucleus_AreaShape_Extent,Mean_Nucleus_AreaShape_FormFactor,Mean_Nucleus_AreaShape_MajorAxisLength,Mean_Nucleus_AreaShape_MaxFeretDiameter,Mean_Nucleus_AreaShape_MaximumRadius,Mean_Nucleus_AreaShape_MeanRadius,Mean_Nucleus_AreaShape_MedianRadius,Mean_Nucleus_AreaShape_MinFeretDiameter,Mean_Nucleus_AreaShape_MinorAxisLength,Mean_Nucleus_AreaShape_Orientation,Mean_Nucleus_AreaShape_Perimeter,Mean_Nucleus_AreaShape_Solidity,Mean_Centriole1_AreaShape_Area,Mean_Centriole1_AreaShape_BoundingBoxArea,Mean_Centriole1_AreaShape_BoundingBoxMaximum_X,Mean_Centriole1_AreaShape_BoundingBoxMaximum_Y,Mean_Centriole1_AreaShape_BoundingBoxMinimum_X,Mean_Centriole1_AreaShape_BoundingBoxMinimum_Y,Mean_Centriole1_AreaShape_Center_X,Mean_Centriole1_AreaShape_Center_Y,Mean_Centriole1_AreaShape_Compactness,Mean_Centriole1_AreaShape_Eccentricity,Mean_Centriole1_AreaShape_EquivalentDiameter,Mean_Centriole1_AreaShape_EulerNumber,Mean_Centriole1_AreaShape_Extent,Mean_Centriole1_AreaShape_FormFactor,Mean_Centriole1_AreaShape_MajorAxisLength,Mean_Centriole1_AreaShape_MaxFeretDiameter,Mean_Centriole1_AreaShape_MaximumRadius,Mean_Centriole1_AreaShape_MeanRadius,Mean_Centriole1_AreaShape_MedianRadius,Mean_Centriole1_AreaShape_MinFeretDiameter,Mean_Centriole1_AreaShape_MinorAxisLength,Mean_Centriole1_AreaShape_Orientation,Mean_Centriole1_AreaShape_Perimeter,Mean_Centriole1_AreaShape_Solidity,Mean_Centriole2_AreaShape_Area,Mean_Centriole2_AreaShape_BoundingBoxArea,Mean_Centriole2_AreaShape_BoundingBoxMaximum_X,Mean_Centriole2_AreaShape_BoundingBoxMaximum_Y,Mean_Centriole2_AreaShape_BoundingBoxMinimum_X,Mean_Centriole2_AreaShape_BoundingBoxMinimum_Y,Mean_Centriole2_AreaShape_Center_X,Mean_Centriole2_AreaShape_Center_Y,Mean_Centriole2_AreaShape_Compactness,Mean_Centriole2_AreaShape_Eccentricity,Mean_Centriole2_AreaShape_EquivalentDiameter,Mean_Centriole2_AreaShape_EulerNumber,Mean_Centriole2_AreaShape_Extent,Mean_Centriole2_AreaShape_FormFactor,Mean_Centriole2_AreaShape_MajorAxisLength,Mean_Centriole2_AreaShape_MaxFeretDiameter,Mean_Centriole2_AreaShape_MaximumRadius,Mean_Centriole2_AreaShape_MeanRadius,Mean_Centriole2_AreaShape_MedianRadius,Mean_Centriole2_AreaShape_MinFeretDiameter,Mean_Centriole2_AreaShape_MinorAxisLength,Mean_Centriole2_AreaShape_Orientation,Mean_Centriole2_AreaShape_Perimeter,Mean_Centriole2_AreaShape_Solidity,Mean_Cilia_AreaShape_Area,Mean_Cilia_AreaShape_BoundingBoxArea,Mean_Cilia_AreaShape_BoundingBoxMaximum_X,Mean_Cilia_AreaShape_BoundingBoxMaximum_Y,Mean_Cilia_AreaShape_BoundingBoxMinimum_X,Mean_Cilia_AreaShape_BoundingBoxMinimum_Y,Mean_Cilia_AreaShape_Center_X,Mean_Cilia_AreaShape_Center_Y,Mean_Cilia_AreaShape_Compactness,Mean_Cilia_AreaShape_Eccentricity,Mean_Cilia_AreaShape_EquivalentDiameter,Mean_Cilia_AreaShape_EulerNumber,Mean_Cilia_AreaShape_Extent,Mean_Cilia_AreaShape_FormFactor,Mean_Cilia_AreaShape_MajorAxisLength,Mean_Cilia_AreaShape_MaxFeretDiameter,Mean_Cilia_AreaShape_MaximumRadius,Mean_Cilia_AreaShape_MeanRadius,Mean_Cilia_AreaShape_MedianRadius,Mean_Cilia_AreaShape_MinFeretDiameter,Mean_Cilia_AreaShape_MinorAxisLength,Mean_Cilia_AreaShape_Orientation,Mean_Cilia_AreaShape_Perimeter,Mean_Cilia_AreaShape_Solidity
11,12.592652612083674,18.440027130487675,73.22621550987212,76.67117438831667,61.73858746655993,17.361644218103578,1178.4537037037037,1935.7777777777778,506.4074074074074,514.300925925926,467.69444444444446,477.06018518518516,486.39511604701283,495.16125546945847,1.4106390018748312,0.7175813286940875,33.09890886209082,1.0,0.6599143732171543,,43.77438745686507,44.667604004694844,12.114976661279375,4.700460496395531,4.215087339070907,28.089659144705305,27.248530903430314,0.16685522695407828,133.7288667886519,0.8999443591587967,27.11764705882353,52.94117647058823,397.8235294117647,453.5882352941176,389.70588235294116,447.47058823529414,393.2384182956254,450.04925539613896,0.9268951862246847,0.6767979167348053,5.657535832593133,1.0,0.5176224208691741,1.229660505546488,7.722268678957789,7.606264529914832,1.8948970673279428,1.1377100836870462,1.0,4.6426129813757715,5.3531897822265435,-0.2631286825479339,17.53120489835585,0.7105669142904426,14.5,26.75,606.25,476.0,599.75,472.0,602.268161231884,473.43662439613524,0.5192424122048568,0.781568201415926,4.219604695445035,1.0,0.54375,2.264560749114993,6.370453180178056,5.626970484116974,1.6035533905932737,1.0860859227300712,1.0,2.8378075419245015,3.7501001555397098,0.10993458747076379,9.724873734152917,0.7238440438871474,32.208333333333336,62.263888888888886,499.0138888888889,521.5694444444445,491.6296296296296,515.2731481481482,494.7451248649173,517.9167189053156,0.9875764824383749,0.7674404008851483,5.63693649585518,1.0,0.6978324291262967,,9.376833972268653,8.10657537116805,2.0580308582627045,1.2548836203701317,1.0963480702872366,3.269286030605167,3.7778968504495873,0.16425284549720473,19.427911378934002,0.9143650909647495
12,11.533716021504699,14.910531718913905,48.8348502340688,32.178124970061575,20.38471290448905,13.066126869698792,1519.6717948717949,2540.5538461538463,480.16923076923075,539.7692307692307,432.2102564102564,496.3538461538462,455.67617419613765,517.504343330169,1.5893647376833773,0.7155967691513216,39.46212778011563,1.0,0.6332291742030002,,51.84358911659027,53.452052278642434,14.303964479765977,5.416432653385441,4.831283030190785,34.336019446256444,33.0968034397907,-0.06558033858881937,163.47873523172385,0.8819146677566579,26.77777777777778,49.7037037037037,472.6666666666667,600.5925925925926,464.77777777777777,594.7037037037037,468.1792772934535,597.1172726091598,0.881731764185349,0.6989044591737097,5.596513767091403,1.0,0.5325684646286498,1.3476136777849694,7.580148192943642,7.271134637536798,1.88696748570936,1.1464617205017285,1.0,4.579020021581747,5.295133346992499,0.14965197221906998,17.058997374539384,0.7382030069334424,22.6,43.4,526.8,542.6,518.8,537.4,522.5002675585284,539.774933110368,0.9367300342312068,0.7935665742029365,5.288337125555109,1.0,0.5492857142857143,1.1552317431675454,7.7562117307598895,7.375208666198557,1.8828427124746192,1.1090114722174682,1.0,3.9412080957078333,4.660203463277325,0.2787037981065891,16.208326112068523,0.7545653178584028,36.406417112299465,63.73262032085562,466.88770053475935,518.4866310160428,459.39572192513367,512.1550802139037,462.6175293377695,514.8355333384571,0.9555469283509999,0.7548788150315812,5.949392408410868,1.0,0.7151430461908713,,9.046592894803531,7.975542703787586,2.2330469915881217,1.3113038101168368,1.1465348440200303,3.76307415337101,4.319417755861505,0.15923368591872208,19.96130941671292,0.9246592585272448
13,9.819266758369837,13.248450676159788,58.330005873866384,66.31344298122559,16.33309194613121,3.4393927375822213,1011.4421768707483,1733.2142857142858,483.77891156462584,520.7721088435375,447.9013605442177,489.04761904761904,465.27567618303516,504.277723631751,1.4433368886489502,0.7080937566762963,28.796184345460286,1.0,0.6713850775917171,,39.072541192763055,40.091706467993546,10.256820062822108,3.994540541136888,3.5472344076188267,24.67841382813729,23.807390199169923,0.21463538543912158,123.24104975244272,0.8933365906968436,30.5,62.1,554.2,439.8,545.6,433.7,549.4567176049713,436.2750866066123,0.8195297906199175,0.7531977118840896,5.758109866982516,1.0,0.5117077557518733,1.5682705216685116,8.226125442955485,7.896792211141019,1.9068392015378137,1.1699595053711562,1.082842712474619,4.6064237816629205,5.164358784104503,0.32795234598811385,17.439696961966998,0.7333178269099322,19.0,32.0,432.0,590.0,424.0,586.0,427.578947368421,587.3157894736842,0.9997221287110456,0.8712931160307438,4.918490759365935,1.0,0.59375,1.0002779485228688,7.493303362902092,7.071067811865476,2.0,1.1488645855129576,1.0,2.941742027072761,3.6774359145233295,1.5406246683934768,15.449747468305834,0.8260869565217391,20.713310580204777,36.27645051194539,457.70989761092153,504.481228668942,452.09556313993176,499.90443686006824,454.3960893976487,501.7176865640299,0.7483272782809184,0.7440944306727839,4.430635270747129,1.0,0.7418303154072583,,6.665137095611338,5.651402859192686,1.7620569177169794,1.1728219966057152,1.0494083938665086,2.493423897506347,3.041229871956717,0.22704000035044,13.398937565139308,0.9428718082253377
14,9.593429187599376,14.696598647893344,77.53973352607193,59.285697486992085,47.69061517835295,13.437854549022504,1561.386046511628,2588.8325581395347,518.3116279069767,547.2232558139535,472.06976744186045,502.74418604651163,494.73253072751857,524.4875099168512,1.4745225045996762,0.7050407151497934,39.473311917430195,1.0,0.656892287800152,,51.63861981560056,53.29677820399824,14.529888756570449,5.517194865721649,4.94415754106866,34.09383869855308,32.81681334793865,0.3045445480482647,161.4875528306802,0.8961286052578086,20.4,39.02857142857143,475.74285714285713,514.8285714285714,468.57142857142856,509.74285714285713,471.64873804649096,511.756117189705,0.7665556014608641,0.7447130447256304,4.941796646537469,1.0,0.5519959083725318,1.517586582522281,7.144247520101433,6.667093307636638,1.6596116438208603,1.0845633135322823,1.0,3.733237814073679,4.546776355489399,0.2340045336825953,13.920407127317798,0.7314807853254774,19.5,43.125,378.75,649.25,370.625,644.0,374.3185478490913,646.174939325972,0.6942793151571187,0.7941480742813699,4.895787485753952,1.0,0.43966600529100525,1.5154805766165582,7.834908047715082,7.330222251342906,1.7357936896715844,1.0895931863051804,1.0,3.967494143757605,4.552890478750446,0.08366184827045917,12.992640687119286,0.6678815230835048,26.900943396226417,50.65094339622642,527.4009433962265,527.9669811320755,521.0047169811321,522.7169811320755,523.7141670790674,524.8290971558081,0.8345753229125568,0.7175866990834944,4.898525907402262,1.0,0.7255322013662857,,7.693216069976529,6.603432128359023,1.8816842435112806,1.2087397323869673,1.0775524787592183,2.822328018193805,3.297240690180101,0.2314729290714702,15.95492457429903,0.9313897497496525
15,10.689625847839364,9.69198344611569,57.29792726900432,46.44263497742224,27.202413636027153,9.102703437906298,1626.9389671361503,2677.4037558685445,550.3708920187794,560.9577464788732,500.0469483568075,513.2535211267606,524.6896744011057,536.6358845396176,1.6077277423255971,0.7327134684646617,42.662767030033024,1.0,0.6210032168951344,,56.23648653429047,57.78752624775644,15.614034934643103,5.920432538710257,5.291143165312778,36.623472564950106,35.18999563847041,-0.14777167329761107,172.79068100753636,0.8923532991369554,29.958333333333332,57.541666666666664,502.375,606.6666666666666,494.625,600.3958333333334,498.0563270486644,603.0076545358494,0.9046554905298644,0.68581057825919,5.58456505979824,1.0,0.5138578869047619,1.4070504406568665,7.615655188264444,7.360733911949716,1.9365419915529938,1.1725296001132657,1.0380922317655457,4.706787142313627,5.381544555535655,0.01411239494662253,17.74056862372633,0.7275689208434996,27.071428571428573,60.857142857142854,518.3571428571429,639.5714285714286,510.7857142857143,632.8571428571429,514.0662536845339,635.7956587115721,0.7999782073100631,0.5906983278257917,5.335186328739222,1.0,0.46026089007031384,1.509167546518602,7.396097954996341,7.2643231351473645,1.8305822741209512,1.1437054993204734,1.0862219129418962,4.856656633919452,5.529866020845819,0.08097988560016474,15.989486695884693,0.6945535356361268,21.347417840375588,38.413145539906104,515.3896713615023,547.0985915492957,509.3380281690141,542.62441314554,511.8597811083482,544.3667016654605,0.7759164061316539,0.7247225249603771,4.5194824987550275,1.0,0.7360833499310414,,6.828532669115528,5.853126764527534,1.7812134932359398,1.1802184913134839,1.0527801156427685,2.5366167008479032,3.1215248555714177,0.2831984570696553,13.808752338876422,0.9364811500867697
16,11.258593748817317,15.140543159648407,61.403011866122526,66.26498227523365,45.995608629672326,10.701437337324252,1309.6558704453441,2208.165991902834,524.582995951417,606.7894736842105,480.32793522267207,568.1012145748988,502.11818991447564,586.9039698710957,1.5624144583058832,0.7296217535135322,35.56408547512161,1.0,0.6368607280001084,,47.753088925884725,49.16384590650603,12.762860138661042,4.870675336955865,4.341199079413566,30.550883182477392,29.39160787031904,0.19179110869365468,149.15922956050002,0.884573994966297,25.85185185185185,49.03703703703704,518.6666666666666,694.7407407407408,510.6296296296296,688.925925925926,514.0591553073424,691.3685512709308,0.8511225543030569,0.6776223206183518,5.5799993323076285,1.0,0.5295636976192531,1.3966739295228774,7.548761047742588,7.378982204111429,1.8324243687523278,1.1233616038527146,1.0,4.593162714952535,5.370369621124921,-0.40495052056055203,16.448657199730913,0.7201162539346571,18.857142857142858,36.142857142857146,623.7142857142857,701.8571428571429,616.5714285714286,697.0,619.7038052038052,698.880214980215,0.890311742975733,0.7877738978473182,4.757409391259876,1.0,0.5245896771406976,1.2533631069294313,7.580671439985144,6.766131248531402,1.3786116485532693,1.043672800762675,1.0,3.5513764506993764,4.443629565542902,0.1442982124239299,14.410008240726972,0.6544525502508696,25.008097165991902,43.797570850202426,504.8056680161943,576.1376518218624,498.4736842105263,571.0728744939271,501.13090105920423,573.117152605337,0.8330238104456984,0.7329111746159076,4.873197230179475,1.0,0.7155526411421836,,7.413270271408771,6.414758640020047,1.8959041024996046,1.2093009226801856,1.067519001920867,2.882021750896996,3.41498075530802,0.11133928121275771,15.429204851282773,0.9313321810172202
17,11.184548453840737,12.703545946893014,77.90644275187954,87.2901179231619,62.1849679435066,11.85152014698005,1295.0871212121212,2257.909090909091,521.6401515151515,514.4242424242424,479.1401515151515,474.469696969697,499.8356068669053,494.02519784882605,1.6174845297978657,0.7130824776762978,34.94785751585683,1.0,0.6272511263170358,,46.769602365994466,48.47674648159161,12.555282359277337,4.753994203557588,4.224384601964586,30.310924524856347,29.07161141478501,0.20805402841469267,149.98340675099377,0.8784365727455619,23.11764705882353,43.294117647058826,529.1176470588235,523.5,521.3529411764706,518.2352941176471,524.7416596878393,520.3756666856473,0.8273824151597919,0.7560841646871976,5.233484606735675,1.0,0.5439265457542769,1.5400270984913302,7.635766627429217,7.144085275946301,1.6928983379038145,1.103829873645839,1.0,4.021481891826242,4.855976538444745,-0.13439732033412644,15.381697218335693,0.716679135983904,22.22222222222222,46.55555555555556,568.0,546.3333333333334,560.8888888888889,540.7777777777778,563.6802164696902,543.0288387308956,0.8761851703757912,0.713575525262861,5.000868399342597,1.0,0.5505970904688853,1.5093442767379484,7.148290223787593,6.665169366133078,1.6285393610547088,1.092899900509614,1.0,4.06953570313884,4.8071026872043925,0.13719772943535016,15.514834850264378,0.7373018909820753,19.026515151515152,33.56060606060606,480.86742424242425,526.6704545454545,475.9734848484849,522.5416666666666,477.92065975265194,524.123281113616,0.6313086760493279,0.716186020388637,3.966881991811952,1.0,0.7751506142024598,,5.7717202334545545,4.8527382078961665,1.6009482896336042,1.1413509990757937,1.0494849206327135,2.111501486627482,2.6294344996381116,0.37870091361976704,11.473185994053676,0.9528809179818513
18,10.799719156566352,13.735015200677955,88.05258190515295,61.9159572506656,29.797234781092538,16.648225779509914,1139.0487804878048,1866.0365853658536,529.5487804878048,569.0284552845528,491.2723577235772,531.150406504065,509.7955409218302,549.659354463511,1.468272209144093,0.7132967148809279,33.23513392240154,1.0,0.6630412479441092,,43.663753459508214,44.67445761512146,12.210151436861617,4.7021635562778,4.1876543725633395,28.460496043352425,27.596268945740057,0.018386193398781465,135.3274823432361,0.8976126526118041,38.148148148148145,73.88888888888889,510.51851851851853,588.4074074074074,501.55555555555554,581.3703703703703,505.53963915616964,584.4119809350752,0.9723724124533298,0.6439812307176196,6.391293068426938,1.0,0.5160352050784149,1.2242269054484551,8.691389409308945,8.55793269125576,2.049317518183278,1.1825472954268361,1.0457802954629551,5.46779318275469,6.164117007898859,-0.266264061148946,20.68776253760927,0.693397450325608,23.666666666666668,41.666666666666664,648.0,652.3333333333334,640.3333333333334,647.3333333333334,643.6186046511629,649.3463178294573,0.9229158430972251,0.7903458808709637,5.2123601025279,1.0,0.5492063492063491,1.6935954339213761,7.296473665940268,6.804572631592009,1.74535599249993,1.1640710293336776,1.0,3.7786209291860082,4.53624872158363,0.4238226460777769,16.47343673892766,0.7798802504684857,22.390243902439025,40.59756097560975,498.7926829268293,510.5121951219512,493.150406504065,505.4959349593496,495.4521677669519,507.5253405259792,0.7779291744069556,0.7025572098933888,4.629037513209254,1.0,0.7452585089741375,,6.805481598046374,5.830492038636576,1.8335645878549813,1.1917811428442355,1.0558293443730395,2.7080398294743335,3.268078934445154,0.3012557147601497,14.25833581898046,0.9434420792671685
19,9.493066196376589,12.980142728635638,66.00545147187381,73.35492409049137,75.0235827709664,13.170612219254636,1213.0839694656488,1965.5725190839694,511.25954198473283,541.3206106870228,469.13358778625957,499.9580152671756,489.61359494664526,519.9816706371006,1.5207926854588043,0.6990623130529657,36.647896680750485,1.0,0.6437586546341902,,47.548491751004434,48.576311233413485,13.636640160450254,5.195505903320506,4.650710491234932,31.57757883244926,30.72473720759896,0.07155124455774116,145.720040962161,0.8942408220450763,27.0,54.041666666666664,438.75,395.7916666666667,430.2916666666667,389.8333333333333,434.0549441844291,392.3511504647344,0.9925607233326931,0.746669906303079,5.614391280384916,1.0,0.5003318248109915,1.2612334196715984,8.104720336049928,7.859261997821506,1.861341415473209,1.1285907561166049,1.0,4.551494022164214,5.227170886952705,0.007599151906342337,18.238961030678926,0.7075633287830095,41.875,80.25,499.875,359.125,490.0,351.875,494.44714544074577,355.05617443179824,1.0528102434703837,0.7359377636765299,6.895175355071067,1.0,0.5450631404614921,1.1288646355413567,9.251400634046764,9.376447699275317,2.540040989697857,1.267095743582393,1.0,5.679281884057947,6.216573229772702,-0.012486101419813017,23.295179464217156,0.752934809093674,23.416030534351144,42.916030534351144,482.13358778625957,510.98854961832063,476.4083969465649,505.9312977099237,478.7194645066581,507.958421568832,0.7968713078278963,0.7648951273283057,4.638067437899727,1.0,0.7236376427808529,,7.0030323173801525,5.9847686711537635,1.7724748846715026,1.1788229620528998,1.042525418200463,2.6798601770844237,3.2472840744265454,0.1893287582942539,14.47109851843213,0.936576321424256
20,10.74176903248937,16.39223194166369,40.37133416387209,39.2927201769023,32.63970114813344,19.11698895328497,1677.84,2634.2114285714288,523.7371428571429,520.9942857142858,472.54857142857145,473.41714285714284,497.5629155525097,496.80805531464284,1.5371781882750144,0.7500079100067897,43.79683428288945,1.0,0.6485615782737415,,57.88116033730128,58.856861108385516,16.247265239831165,6.194256288559931,5.564531020051443,36.779257469673205,35.610168889117205,0.1719268011657959,171.72689640578037,0.9001604377932649,22.15625,42.15625,461.65625,480.25,453.8125,475.0,457.2191359711406,477.15310329121564,0.7676878677217307,0.7252310472990926,5.248301683909028,1.0,0.5344318369708995,1.469986308084998,7.392031203381579,7.081516668111094,1.754921104549862,1.0904424576940632,1.0,4.058155919581892,4.922699985635667,-0.005664811884453218,14.54644773108641,0.712402233451658,37.25,70.0,359.25,407.0,350.25,399.75,354.4220695970696,402.9417582417583,0.9245780218175181,0.6966552743651089,6.490909234457344,1.0,0.5044402356902357,1.3465936918201566,8.892108052265622,8.644381634158172,2.290569415042095,1.2397427654114617,1.0,5.743673284394076,6.2228896562798965,1.0262307633822192,20.67462120245875,0.6791462970667776,21.377142857142857,34.41142857142857,495.6,508.22857142857146,489.80571428571426,503.56,492.18523663919535,505.3943621357529,0.7664434006953685,0.7255392181336247,4.6117465641865385,1.0,0.7520739612800219,,6.831989170438489,5.891580427142364,1.808228522416113,1.1889457779988553,1.044565656418419,2.5793984825136884,3.1305860090198805,0.26825024382027546,13.905776534178022,0.9394082476634545
21,11.006578704213783,12.740899902019072,69.08098636683593,69.24250095590249,51.35595090777506,7.90570934742172,1691.7897196261683,2644.4906542056074,513.1588785046729,530.7242990654206,461.9485981308411,482.0373831775701,487.27760945666034,505.94065564543877,1.52366667694321,0.7009717169508607,44.633073694056364,1.0,0.6575768828119908,,56.79552252208653,58.42473072325729,16.879129846641085,6.3899930947690775,5.711393496385642,38.50065596930867,37.50971005612624,0.05721134873232088,174.4296158058772,0.9041347512207251,25.82051282051282,49.76923076923077,535.7179487179487,466.2307692307692,527.8205128205128,460.20512820512823,531.3300139124989,462.7301007860415,0.8601502800776041,0.6708179080473459,5.571162327173269,1.0,0.5203266953053278,1.4432566914372678,7.637643409263542,7.408311528444872,1.7247883954161296,1.106746526380709,1.0,4.584254530881707,5.534778336093395,0.06002917428389056,16.590239384198874,0.700325496427816,24.0,51.833333333333336,359.5,362.5,351.8333333333333,356.5,355.05993265993266,358.7951275576276,0.8269150844643174,0.7132931272103425,5.201918097813351,1.0,0.4753729603729604,1.453675468367151,7.352052826569641,7.472317728254322,1.608380256645481,1.1303258385908028,1.0,4.11222248174007,4.866006139311852,-0.40214293296975584,15.650931931836924,0.7167707564884984,30.89855072463768,56.61352657004831,456.8840579710145,512.7729468599034,450.0869565217391,506.7826086956522,453.0109899256872,509.26478626335137,0.9159889318448592,0.7251969965038347,5.445640388400307,1.0,0.7248491306262905,,8.398162476152986,7.37738835225261,2.0468378108692784,1.251808093121105,1.0911891513985443,3.316990913884809,3.819301717899706,0.15760877423820896,18.29703713203992,0.9243373496067046
22,11.913433277027059,14.175347164836548,41.119271987596775,48.5839154772798,40.202922331952905,12.722199380207938,1356.5333333333333,2160.7380952380954,536.1190476190476,514.3619047619047,495.3285714285714,471.67619047619047,515.4053751675689,492.55658448807844,1.4164334835404608,0.7144680342090006,36.961759868217605,1.0,0.65820984994118,,47.868338532966796,48.789633394453595,13.898050606140414,5.3322051970305555,4.78142862244906,31.741947197757867,30.66109734966233,-0.07387098574550739,145.2371468864031,0.905929135986594,25.428571428571427,48.714285714285715,510.26190476190476,456.14285714285717,502.3095238095238,450.6190476190476,505.7914944201658,452.9121160166195,0.8022242472022011,0.7156392989587419,5.3364350132172955,1.0,0.5182271313329062,1.3950615186876694,7.530320787413806,7.221236671598147,1.8248275409484322,1.127661320610875,1.0294301899404712,4.209311992929056,4.999580164508923,-0.1595698053918039,15.411845489924005,0.7248737858459845,16.76923076923077,33.69230769230769,487.0769230769231,562.3846153846154,480.3076923076923,557.5384615384615,483.210410646701,559.4184010434011,0.7342560501125787,0.736197178363303,4.526498859554157,1.0,0.5070100732600733,1.6573861076513456,6.7065119825451465,6.133782525079931,1.5302247866917054,1.0620466586423947,1.0,3.43366091116139,4.383152694216248,0.013025641952443814,12.31683038666292,0.7062695886193566,25.985714285714284,47.628571428571426,521.6476190476191,496.1857142857143,514.947619047619,490.7047619047619,517.7603754799084,492.93171280052576,0.8991064773410755,0.7922616573494157,5.142080396465236,1.0,0.6982397823599075,,8.000995839719371,6.940947185391847,1.9200692802636712,1.217812131090696,1.0706696211122189,2.990470404416215,3.5234999303004884,0.26581625612049037,16.625783678570816,0.9237124210199233
23,8.966891393284785,10.57194513299104,58.59291526175785,43.76980108295477,31.23157594607335,7.695573602576288,1400.8172588832488,2327.6395939086296,510.7309644670051,503.4162436548223,463.8578680203046,457.74619289340103,486.8461990601959,480.1898493286522,1.602107288464568,0.7609289094590138,40.1261910942259,1.0,0.6202534004596734,0.6928632776361601,53.850659487393685,54.91490617516433,14.52317478940067,5.537789212266679,4.9681366242346945,33.755515406574695,32.57052215094491,-0.0005651818019134739,162.03733737171171,0.8868854205372417,23.94736842105263,47.21052631578947,552.2631578947369,382.5263157894737,544.6842105263158,376.7368421052632,548.0124591552334,379.0981021223774,0.8241778024494191,0.6620087983799876,5.324926766386135,1.0,0.5168164803033224,1.406703413268027,7.326218116482192,6.989733470402423,1.6905102626003439,1.0994904237868615,1.0,4.445217342846638,5.3482390278162,-0.517247500828036,15.63660286471079,0.6911571745790143,40.25,74.0,661.75,588.25,652.5,580.75,656.7294292717087,584.3082107843138,1.1705005124593848,0.6280903389779682,6.8640408073033665,1.0,0.570276534282216,0.9274557566666857,9.437474628320775,8.985316405972519,2.5210649850207663,1.3064857912004668,1.0,5.607293666900626,6.136401222146615,-0.1882204213502136,24.04594154601839,0.7656133319176798,37.90673575129534,71.02590673575129,489.4300518134715,473.0518134715026,481.27979274611397,466.6580310880829,484.87327037814225,469.34319995369236,1.0068002529349502,0.7672391319444287,6.080860224588025,1.0,0.6944255295164893,,9.722917719953367,8.562726960248549,2.230051617732302,1.3121749237458702,1.1375023624065153,3.6719160611475417,4.171023335636977,0.09518890429187243,20.943328349751937,0.9260879604619083
24,10.588935434479353,9.365295757648136,44.56583679711241,39.872745150425274,66.30680655399364,9.618401033492052,1300.1832460732985,2119.0994764397906,518.0366492146596,574.3403141361257,474.70680628272254,533.9057591623036,495.86028805421535,553.6220886476167,1.4889058410910596,0.73418990044527,36.661769336048685,1.0,0.6515800721773259,,48.81410360378451,49.520375242147125,13.440437672108601,5.15461092645609,4.603891703861496,31.10739591103205,30.067067933675055,-0.029223306676839134,147.19721797026145,0.8978985157026058,13.516129032258064,19.35483870967742,554.0322580645161,501.19354838709677,549.7096774193549,497.06451612903226,551.3464678254389,498.69546831774375,0.686599801837293,0.5888184985468592,4.016091956173361,1.0,0.7828277009728623,1.545697640844705,4.918386495606718,4.195470054464002,1.8228127034104096,1.1314570611583217,1.0,2.593121510499563,3.4435905271727933,0.5031351274281964,10.667333468436832,0.9444234101005826,11.0,18.0,756.5,542.5,752.5,538.0,754.1752136752136,539.6452991452992,0.7016097701622046,0.8643911535837068,3.7267832232073785,1.0,0.60625,1.4553808783767916,5.44832285496528,4.621320343559642,1.4142135623730951,1.0708057371577941,1.0,2.1213203435596424,2.736793998697525,-0.000992967586184501,9.846194077712557,0.9090909090909092,21.272251308900522,33.38743455497382,499.6806282722513,550.3141361256545,494.1413612565445,545.8586387434555,496.3952174806388,547.5995502293551,0.7340084105508617,0.7484707966787424,4.514337887961601,1.0,0.7559700254772903,,6.3394433452503485,5.389798723379597,1.8299162240882836,1.191076852039367,1.0617748160901745,2.6605007515988994,3.2693792011408562,0.08426711057573562,13.320159705696039,0.9458864858888908
