ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z
1,21,9,12,180,540,177,536,178.11111111111111,537.6666666666666,0.6007314423370597,0.6945875203623408,3.385137501286538,1,0.75,1.6646373562696222,3.885753375057407,3.1622776601683795,1.4142135623730951,1.0920474583051323,1.0,2.0,2.7954428906961324,20.300647322502236,8.242640687119284,1.0,178.11111111111111,537.6666666666666,0
1,22,11,15,586,541,583,536,584.0,538.0,0.6746348998939921,0.7559289460184544,3.742410318509555,1,0.7333333333333333,1.4822832322447796,4.51260859854213,4.0,2.0,1.1662206477041992,1.0,2.0,2.9541957835039856,0.0,9.65685424949238,1.0,584.0,538.0,0
1,23,24,32,597,543,589,539,592.5,540.6666666666666,0.9010971635055899,0.8312983282607429,5.527906391541368,1,0.75,1.109758237513081,7.393691004272944,7.0,2.0,1.3190355937288492,1.0,3.0,4.10960933531265,90.0,16.48528137423857,1.0,592.5,540.6666666666666,0
1,24,15,20,222,549,218,544,219.26666666666668,545.6666666666666,0.7208777308044718,0.5526820968472154,4.370193722368317,1,0.75,1.3871977968913514,4.77795383588526,4.123105625617661,2.0,1.2161760458079525,1.0,3.0,3.981909289096598,-5.884144466010325,11.65685424949238,1.0,219.26666666666668,545.6666666666666,0
1,25,35,54,218,556,209,550,213.65714285714284,552.4,1.5008284057422638,0.843459534511772,6.6755811781245455,1,0.6481481481481481,0.6662986895596705,10.457976169959009,9.433981132056603,2.0,1.1971284267603333,1.0,5.0,5.617948617909165,76.43788676676657,25.692388155425117,0.7608695652173914,213.65714285714284,552.4,0
1,26,28,42,677,560,671,553,673.5,556.1071428571429,0.9105706720229648,0.8491588980407466,5.970821321441846,1,0.6666666666666666,1.0982123966043789,8.177819952237595,7.211102550927978,2.23606797749979,1.3431321024682512,1.0,3.5355339059327378,4.319012974474919,-36.85243918083358,17.899494936611667,0.9655172413793104,673.5,556.1071428571429,0
1,27,108,225,575,569,560,554,565.6388888888889,560.0555555555555,2.782868962062718,0.8144588073583537,11.726460285670077,1,0.48,0.35934138963509804,19.085804612312394,17.804493814764857,3.1622776601683795,1.4990952660655987,1.0,11.094003924504582,11.073991912067488,-43.15887743088664,61.45584412271572,0.675,565.6388888888889,560.0555555555555,0
1,28,86,135,13,570,4,555,7.546511627906977,562.0232558139535,1.2110800758435107,0.8426722093276724,10.464157913908982,1,0.6370370370370371,0.8257092325654068,14.477878214656052,14.317821063276353,4.123105625617661,1.8692864205239035,1.4142135623730951,7.155417527999327,7.795279367805833,-20.56268446404356,36.17766952966369,0.8865979381443299,7.546511627906977,562.0232558139535,0
1,29,233,340,638,585,621,565,628.4163090128756,575.1931330472103,1.3103653477568604,0.5991966094519943,17.22396045987371,1,0.6852941176470588,0.7631459437719739,19.67547420673333,20.615528128088304,7.0710678118654755,2.798427843130186,2.23606797749979,15.556349186104045,15.752222290591677,33.333353394875566,61.94112549695428,0.8996138996138996,628.4163090128756,575.1931330472103,0
1,30,154,208,269,582,253,569,260.0974025974026,574.8571428571429,1.1518511284808763,0.730921654410016,14.002817212590296,1,0.7403846153846154,0.8681677477877321,17.060807208599083,17.4928556845359,5.830951894845301,2.4817931002222524,2.118033988749895,11.313708498984761,11.643342030532278,57.41851689271922,47.21320343559643,0.9390243902439024,260.0974025974026,574.8571428571429,0
1,31,34,55,236,581,225,576,230.41176470588235,578.2352941176471,1.475322905499292,0.9039196570889667,6.579524642479541,1,0.6181818181818182,0.6778177145304818,11.289000822013838,10.04987562112089,2.23606797749979,1.2634534508599455,1.0,4.0,4.828331564845818,-87.07043914950025,25.106601717798213,0.7727272727272727,230.41176470588235,578.2352941176471,0
1,32,12,15,660,586,655,583,657.1666666666666,584.0,0.6138725863006818,0.8103704100657019,3.9088200952233594,1,0.8,1.6290025362204212,5.047398899971205,4.47213595499958,2.0,1.117851130197758,1.0,2.0,2.9573614197104288,-70.1946558799867,9.621320343559642,0.9230769230769231,657.1666666666666,584.0,0
1,33,58,108,593,597,584,585,588.3620689655172,590.4655172413793,1.3662672196688723,0.9057287915766479,8.593479713983122,1,0.5370370370370371,0.7319212417629104,13.607668994298233,12.206555615733702,3.1622776601683795,1.5044388311404073,1.4142135623730951,5.778429189878424,5.767715382768158,30.37633816474586,31.556349186104043,0.8656716417910447,588.3620689655172,590.4655172413793,0
1,34,24,30,582,596,577,590,579.125,592.7916666666666,0.8128078919015064,0.7005428557723747,5.527906391541368,1,0.8,1.230303014972666,6.531701874401847,5.830951894845301,2.23606797749979,1.328871759458007,1.0,4.0,4.661089949016677,-26.00250570044891,15.65685424949238,0.96,579.125,592.7916666666666,0
1,35,11,15,868,630,865,625,866.0,627.0,0.6746348998939921,0.7559289460184544,3.742410318509555,1,0.7333333333333333,1.4822832322447796,4.51260859854213,4.0,2.0,1.1662206477041992,1.0,2.0,2.9541957835039856,0.0,9.65685424949238,1.0,866.0,627.0,0
1,36,469,780,714,659,684,633,699.7697228144989,646.7313432835821,1.3769098057342637,0.85017166758454,24.436639426909572,1,0.6012820512820513,0.7262639831856893,34.0222892013805,33.83784863137726,8.54400374531753,3.670391737973851,3.1622776601683795,17.730658127203355,17.9129254276465,-51.56986330635615,90.08326112068524,0.9232283464566929,699.7697228144989,646.7313432835821,0
1,37,92,120,295,652,285,640,289.07608695652175,645.5978260869565,0.9739837667911209,0.6179690676820708,10.823032759612019,1,0.7666666666666667,1.0267111568959635,12.304198253100006,12.083045973594572,5.0,2.105366955045754,2.0,9.0,9.673590334559716,27.397325494596103,33.55634918610404,0.968421052631579,289.07608695652175,645.5978260869565,0
1,38,8,12,409,662,405,659,406.625,660.25,0.49237304529448433,0.8124097554365945,3.1915382432114616,1,0.6666666666666666,2.0309803908983444,4.1204045563213505,3.1622776601683795,1.4142135623730951,1.051776695296637,1.0,1.7888543819998317,2.4025541184843804,70.67009587295496,7.035533905932738,0.8888888888888888,406.625,660.25,0
1,39,116,240,393,682,377,667,384.33620689655174,673.7672413793103,1.5993499781969636,0.8800203783242015,12.153015559492998,1,0.48333333333333334,0.6252540179650709,18.407285683561476,18.601075237738275,4.242640687119285,1.9139128454187386,1.7071067811865475,9.183563460761723,8.742281269886176,44.53575397265224,48.284271247461895,0.8405797101449275,384.33620689655174,673.7672413793103,0
1,40,19,30,443,693,438,687,439.94736842105266,689.6315789473684,0.9513155219899523,0.7839091153581292,4.918490759365935,1,0.6333333333333333,1.0511759525464381,6.303271868950807,5.385164807134504,2.0,1.223296878269436,1.0,3.478505426185217,3.913547643613884,9.316146431452962,15.071067811865474,0.8260869565217391,439.94736842105266,689.6315789473684,0
1,41,12,15,435,693,432,688,433.25,689.9166666666666,0.6138725863006818,0.8412668804818468,3.9088200952233594,1,0.8,1.6290025362204212,5.294328785763616,4.123105625617661,1.4142135623730951,1.0690355937288492,1.0,2.0,2.862220279862641,4.836677716201749,9.621320343559642,0.9230769230769231,433.25,689.9166666666666,0
1,42,16,20,439,699,435,694,436.625,696.1875,0.7454531602318967,0.7861611582758199,4.51351666838205,1,0.8,1.3414659073803088,5.654620339080162,5.0,2.0,1.2026650429449552,1.0,2.8284271247461903,3.4946772126851653,-31.96059069459427,12.242640687119286,1.0,436.625,696.1875,0
1,43,11,20,445,703,441,698,442.8181818181818,699.9090909090909,0.35808948748689773,0.8975913198381239,3.742410318509555,1,0.55,2.7925980374852233,5.685865648049052,4.47213595499958,1.4142135623730951,1.0753115567951084,1.0,1.941450686788302,2.5064919868752056,-33.01875551271091,7.035533905932738,0.9166666666666666,442.8181818181818,699.9090909090909,0
1,44,163,264,707,711,685,699,695.5276073619632,704.4478527607362,1.5655106842699824,0.8646427068047611,14.406180819073164,1,0.6174242424242424,0.6387691952842294,21.037889708674005,21.840329667841555,5.385164807134504,2.2032339258790667,2.0,11.0,10.56916840676544,-74.25256723633699,56.62741699796952,0.8534031413612565,695.5276073619632,704.4478527607362,0
1,45,14,18,715,706,709,703,711.5,704.0,0.6164744178333676,0.9191654187410916,4.222008245644752,1,0.7777777777777778,1.6221273277073744,6.560308204426551,5.385164807134504,1.4142135623730951,1.0591733660532994,1.0,2.0,2.5839198859909316,74.9041885195212,10.414213562373096,0.875,711.5,704.0,0
1,46,50,63,560,730,553,721,555.62,724.72,0.9090705276071542,0.6418570258720222,7.978845608028654,1,0.7936507936507936,1.1000246621482597,9.154205136222254,8.54400374531753,3.605551275463989,1.6937847260745633,1.4142135623730951,6.0,7.0196672516553145,-13.398902547277498,23.899494936611664,0.9615384615384616,555.62,724.72,0
1,47,22,30,535,733,529,728,531.9090909090909,729.8181818181819,0.8215906780822317,0.6071397131524268,5.292567428401227,1,0.7333333333333333,1.217151102948507,5.93791785919817,5.385164807134504,2.23606797749979,1.3240450092950893,1.0,4.0,4.718240419313136,-67.29390362929885,15.071067811865476,0.9565217391304348,531.9090909090909,729.8181818181819,0
1,48,25,30,564,743,559,737,560.96,739.4,0.780295576225446,0.4984711566327377,5.641895835477563,1,0.8333333333333334,1.2815656405965272,6.013280646736604,5.385164807134504,2.8284271247461903,1.3888539740695345,1.0,4.0,5.212950782770064,-10.870389527235853,15.65685424949238,0.9615384615384616,560.96,739.4,0
1,49,10,15,536,761,533,756,533.9,758.0,0.7957747154594768,0.9343371933914372,3.5682482323055424,1,0.6666666666666666,1.2566370614359172,5.945590686091159,4.47213595499958,1.0,1.0,1.0,1.5811388300841898,2.1189505405898594,-19.23711776402444,10.0,0.8333333333333334,533.9,758.0,0
1,50,11,12,593,776,589,773,590.3636363636364,773.9090909090909,0.6411587049406146,0.7084437526351622,3.742410318509555,1,0.9166666666666666,1.5596762428619324,4.346129984141888,3.605551275463989,2.0,1.128564869306645,1.0,2.0,3.067356324605906,-74.92930722396234,9.414213562373096,1.0,590.3636363636364,773.9090909090909,0
1,51,8,8,401,785,397,783,398.5,783.5,0.6366197723675814,0.8944271909999159,3.1915382432114616,1,1.0,1.5707963267948966,4.47213595499958,3.1622776601683795,1.0,1.0,1.0,1.0,2.0,90.0,8.0,1.0,398.5,783.5,0
1,52,37,70,484,806,474,799,478.64864864864865,802.4864864864865,1.4426832913422822,0.9404781064181799,6.863662517577698,1,0.5285714285714286,0.6931528257110355,12.41619928309478,10.816653826391969,2.0,1.2675539172057206,1.0,3.8450767722654624,4.219698462463897,-61.00997942131392,25.899494936611664,0.8409090909090909,478.64864864864865,802.4864864864865,0
1,53,84,132,326,812,314,801,319.3333333333333,805.1547619047619,1.2973507508762163,0.5151731662605938,10.341765891652821,1,0.6363636363636364,0.770801573379143,11.761070903508477,11.40175425099138,4.0,1.8269518293355262,1.4142135623730951,9.899494936611665,10.080250570569074,-68.65770735389455,37.00609665440988,0.875,319.3333333333333,805.1547619047619,0
1,54,29,32,145,807,137,803,140.17241379310346,804.6206896551724,0.9727925178409323,0.867997139392631,6.076507779746499,1,0.90625,1.0279684327953647,8.647683528519273,7.615773105863909,2.0,1.3389112801636618,1.0,3.0,4.294173253450283,83.26342094363443,18.82842712474619,1.0,140.17241379310346,804.6206896551724,0
1,55,102,240,422,820,407,804,413.7352941176471,812.7647058823529,1.9726692964929264,0.8854962461196489,11.396070970426017,1,0.425,0.5069273404203287,18.760749730200512,19.849433241279208,4.0,1.688521464336147,1.4142135623730951,9.192388155425117,8.71711726772573,46.94733659173383,50.2842712474619,0.7555555555555555,413.7352941176471,812.7647058823529,0
1,56,12,20,150,812,145,808,147.5,810.0,0.7192201541389289,0.7371045357270648,3.9088200952233594,1,0.6,1.3903948523206067,5.152129257332478,4.123105625617661,1.4142135623730951,1.0345177968644246,1.0,3.0,3.481699410116467,-73.15496623701011,10.414213562373096,0.8571428571428571,147.5,810.0,0
1,57,111,130,626,851,616,838,620.7117117117117,844.1351351351351,0.9981687888568598,0.6267412974776323,11.888212206450685,1,0.8538461538461538,1.0018345706293195,13.505563566733288,13.038404810405298,5.0,2.2874222296653417,2.0,9.0,10.523905228056087,-11.69665505413844,37.31370849898476,0.9568965517241379,620.7117117117117,844.1351351351351,0
1,58,204,272,947,876,931,859,937.2156862745098,865.9607843137255,1.1891752432001128,0.7118931689033043,16.11647812414279,1,0.75,0.840918952625489,19.66207864392057,20.518284528683193,7.0,2.742477211487592,2.23606797749979,14.0,13.808437422879054,-35.03907003159144,55.21320343559643,0.9532710280373832,937.2156862745098,865.9607843137255,0
1,59,77,110,758,922,748,911,752.5584415584416,916.1688311688312,1.0291363472830466,0.6761975705630632,9.901487006738307,1,0.7,0.9716885450990361,11.56947578000182,10.816653826391969,4.123105625617661,1.9274897619714093,2.0,8.049844718999243,8.523468021866842,-35.507703463278816,31.556349186104043,0.9058823529411765,752.5584415584416,916.1688311688312,0
1,60,174,391,969,931,946,914,955.5574712643678,921.7011494252873,2.5168575946190614,0.8924848778788009,14.884343478431232,1,0.44501278772378516,0.3973208504676463,25.327242512523075,25.0,4.123105625617661,1.8762623657030557,1.4142135623730951,13.3128047094055,11.42454451100411,56.900775904173045,74.18376618407356,0.6877470355731226,955.5574712643678,921.7011494252873,0
1,61,80,144,347,935,329,927,337.275,931.05,1.7665796766526243,0.9410300593161628,10.092530088080641,1,0.5555555555555556,0.5660656087105193,18.041431545947813,17.11724276862369,3.1622776601683795,1.5627332715397237,1.4142135623730951,6.730667633485762,6.103830581927976,-87.16873539676278,42.14213562373095,0.7920792079207921,337.275,931.05,0
1,62,69,117,364,939,351,930,358.4492753623188,933.4927536231884,1.1914902799586429,0.6735981007769609,9.373021315815206,1,0.5897435897435898,0.839285067465855,11.632509392405703,13.038404810405298,3.605551275463989,1.7245463231392189,1.4142135623730951,8.0,8.597562420414125,73.85436267602714,32.14213562373095,0.8625,358.4492753623188,933.4927536231884,0
1,63,25,36,331,941,325,935,327.72,937.36,0.8650532769653659,0.45045033869650003,5.641895835477563,1,0.6944444444444444,1.1559981640761265,6.050636845895481,5.385164807134504,2.23606797749979,1.3417281506746022,1.0,4.743416490252569,5.402017563752638,64.422415828363,16.485281374238568,0.9259259259259259,327.72,937.36,0
1,64,60,98,353,944,339,937,344.98333333333335,940.4333333333333,1.3177522590749353,0.8627358239218991,8.740387444736633,1,0.6122448979591837,0.7588679838060016,13.242171558446058,13.038404810405298,3.0,1.5370328407973592,1.4142135623730951,5.953667260282006,6.69596920003321,-85.82168392938264,31.520815280171306,0.8571428571428571,344.98333333333335,940.4333333333333,0
1,65,9,12,337,944,333,941,334.3333333333333,941.8888888888889,0.6007314423370597,0.6945875203623408,3.385137501286538,1,0.75,1.6646373562696222,3.885753375057407,3.1622776601683795,1.4142135623730951,1.0920474583051323,1.0,2.0,2.7954428906961324,69.69935267749777,8.242640687119284,1.0,334.3333333333333,941.8888888888889,0
1,66,27,35,357,956,350,951,352.6666666666667,952.8148148148148,0.8589101734761474,0.7030695512657931,5.863230142835039,1,0.7714285714285715,1.1642661024177179,6.931409915564577,6.324555320336759,2.8284271247461903,1.3970870130273467,1.0,4.0,4.929071781411669,-73.91872895811657,17.071067811865476,0.9310344827586207,352.6666666666667,952.8148148148148,0
1,67,241,315,572,991,551,976,560.6721991701245,983.195020746888,1.090037684445841,0.7412168353789867,17.517155313611116,1,0.765079365079365,0.9173994755129821,21.439190235158254,20.615528128088304,7.0,3.0396920632975495,2.8284271247461903,13.717871555019022,14.391392449044945,-88.61977372548414,57.4558441227157,0.9488188976377953,560.6721991701245,983.195020746888,0
1,68,34,64,470,989,462,981,464.94117647058823,983.5588235294117,0.9855994240638787,0.7070993109016335,6.579524642479541,1,0.53125,1.014610982499101,8.312771267047262,7.615773105863909,2.23606797749979,1.3708146726209127,1.0,4.949747468305833,5.878079031495558,-51.09386789659143,20.520815280171306,0.8717948717948718,464.94117647058823,983.5588235294117,0
1,69,26,42,461,989,454,983,456.5769230769231,985.1153846153846,0.9137186813597616,0.6022104170220959,5.753627391751592,1,0.6190476190476191,1.094428756246767,6.854227914784227,6.4031242374328485,2.23606797749979,1.2675929742014675,1.0,4.6,5.471986532811423,-67.6688461181043,17.27817459305202,0.8666666666666667,456.5769230769231,985.1153846153846,0
1,70,88,143,777,998,764,987,770.0795454545455,991.4204545454545,1.2360031749208908,0.8522031016630793,10.585134856802455,1,0.6153846153846154,0.8090594104371973,15.017218632566571,14.422205101855956,4.0,1.840023336055929,1.7071067811865475,7.878385971583353,7.857175743064297,57.370507424003335,36.97056274847714,0.8888888888888888,770.0795454545455,991.4204545454545,0
1,71,34,56,804,1022,797,1014,800.4117647058823,1017.5588235294117,0.9495596478588306,0.7879838415809092,6.579524642479541,1,0.6071428571428571,1.0531197300295012,8.396712390998731,7.615773105863909,2.8284271247461903,1.4680833723081264,1.4142135623730951,4.242640687119285,5.16982155716065,38.113682671922135,20.14213562373095,0.9444444444444444,800.4117647058823,1017.5588235294117,0
2,1,42,108,606,108,597,96,601.5,101.38095238095238,1.9531226968123037,0.9601979813079743,7.312732791431452,1,0.3888888888888889,0.5120006037675474,15.911136513460276,13.038404810405298,2.23606797749979,1.2314606988509131,1.0,4.589285179800713,4.444303615109326,33.49995844284181,32.10660171779821,0.7,601.5,101.38095238095238,0
2,2,46,63,411,107,402,100,406.17391304347825,103.28260869565217,1.0371522229313346,0.6467336475862792,7.653039857325812,1,0.7301587301587301,0.9641786209295969,8.970486112184526,8.94427190999916,3.0,1.5656937485105247,1.4142135623730951,6.0,6.841932652925822,72.5087351984247,24.48528137423857,0.8846153846153846,406.17391304347825,103.28260869565217,0
2,3,8,9,664,143,661,140,661.875,141.125,0.5468022991227088,0.6123724356957945,3.1915382432114616,1,0.8888888888888888,1.8288145488861385,3.4641016151377544,2.8284271247461903,1.4142135623730951,1.051776695296637,1.0,2.0,2.7386127875258306,-45.0,7.414213562373095,1.0,661.875,141.125,0
2,4,12,16,284,183,280,179,281.0833333333333,180.66666666666666,0.6957172405156794,0.5907030891845739,3.9088200952233594,1,0.75,1.4373655585403924,4.364045181411538,3.605551275463989,2.0,1.1523689270621824,1.0,2.8284271247461903,3.5213000580812737,34.721977390208274,10.242640687119286,1.0,281.0833333333333,180.66666666666666,0
2,5,42,70,441,191,434,181,436.9047619047619,186.42857142857142,1.1585534959357586,0.7859194651357436,7.312732791431452,1,0.6,0.8631452958435073,9.649982863390385,9.486832980505138,2.8284271247461903,1.455973872285145,1.2071067811865475,5.813776741499453,5.966863021641969,9.554627305829953,24.72792206135786,0.875,436.9047619047619,186.42857142857142,0
2,6,96,168,327,265,313,253,319.4375,258.4270833333333,1.3682243851637903,0.6704829423523897,11.055812783082736,1,0.5714285714285714,0.7308742709481018,13.370763603568886,13.038404810405298,4.0,1.857444483531405,1.4142135623730951,9.391485505499118,9.920103051196921,69.51852151350656,40.62741699796952,0.8495575221238938,319.4375,258.4270833333333,0
2,7,9,12,197,264,194,260,195.11111111111111,261.3333333333333,0.6007314423370597,0.6945875203623408,3.385137501286538,1,0.75,1.6646373562696222,3.885753375057407,3.1622776601683795,1.4142135623730951,1.0920474583051323,1.0,2.0,2.7954428906961324,-20.300647322502236,8.242640687119284,1.0,195.11111111111111,261.3333333333333,0
