ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z
13,1,29,72,312,8,300,2,306.44827586206895,5.758620689655173,1.2827929392828348,0.9561776136874508,6.076507779746499,1,0.4027777777777778,0.7795490366193202,12.919850513683961,12.083045973594572,2.0,1.1320147284395239,1.0,3.7567808109943903,3.7827674431913465,-73.86027080157992,21.621320343559645,0.725,306.44827586206895,5.758620689655173,0
13,2,21,30,749,208,744,202,746.0952380952381,204.9047619047619,0.7951054177322048,0.5457864779122289,5.170882945826411,1,0.7,1.2576948637228438,5.662000386908122,5.0990195135927845,2.23606797749979,1.3003397994935841,1.0,4.0,4.744327670248815,-8.391322072635345,14.48528137423857,0.9545454545454546,746.0952380952381,204.9047619047619,0
13,3,59,110,520,403,510,392,514.5084745762712,396.93220338983053,1.1976811367136433,0.9015225841193718,8.667244841319219,1,0.5363636363636364,0.8349467728480161,13.351836048116114,12.206555615733702,2.8284271247461903,1.5784785151982772,1.4142135623730951,4.949747468305833,5.7777674341265985,44.19650607255341,29.798989873223327,0.9516129032258065,514.5084745762712,396.93220338983053,0
13,4,21,88,258,404,250,393,253.33333333333334,397.4761904761905,1.77730346970222,0.9911071242451751,5.170882945826411,1,0.23863636363636365,0.5626501140897148,14.424043655343882,12.206555615733702,1.4142135623730951,1.0197244553510998,1.0,1.62746694241347,1.9193556418707516,-33.98974363115706,21.65685424949238,0.75,253.33333333333334,397.4761904761905,0
13,5,16,18,121,426,115,423,117.5,424.0,0.8184967817342426,0.8802566520314323,4.51351666838205,1,0.8888888888888888,1.2217519021653156,6.38837916069811,5.385164807134504,2.0,1.176776695296637,1.0,2.0,3.0312722905008225,80.782525588539,12.828427124746192,1.0,117.5,424.0,0
13,6,16,20,682,461,678,456,679.5,458.0,0.6758228726291923,0.5773502691896258,4.51351666838205,1,0.8,1.4796776500174416,4.898979485566356,4.123105625617661,2.0,1.2285533905932737,1.0,3.0,4.0,0.0,11.65685424949238,1.0,679.5,458.0,0
13,7,39,42,227,476,221,469,223.56410256410257,472.0769230769231,0.8361031537814085,0.5301191584190774,7.046725639945928,1,0.9285714285714286,1.1960246716895422,7.6367262222576615,7.211102550927978,3.0,1.6084082579835348,1.4142135623730951,5.0,6.475356997164964,10.729980365242849,20.242640687119284,1.0,223.56410256410257,472.0769230769231,0
13,8,59,135,660,536,651,521,655.457627118644,527.271186440678,1.191975233224266,0.9112582959350998,8.667244841319219,1,0.43703703703703706,0.8389436056444082,15.198822208265351,14.560219778561036,3.0,1.480264761533371,1.0,6.063390625908324,6.25941157323136,-16.66416625673775,29.72792206135785,0.7662337662337663,655.457627118644,527.271186440678,0
13,9,61,160,257,535,241,525,249.63934426229508,529.2622950819672,1.9429080244415418,0.9679993923267307,8.812923024107548,1,0.38125,0.5146924030474547,19.10929736631607,17.0,2.23606797749979,1.3275299960774145,1.0,4.628903929912209,4.795526678287698,60.61252274249201,38.59188309203678,0.7439024390243902,249.63934426229508,529.2622950819672,0
13,10,38,49,801,539,794,532,797.1578947368421,535.2105263157895,0.8292598657591317,0.37921612405018995,6.955796338302048,1,0.7755102040816326,1.2058946070958918,7.213120557623198,6.708203932499369,3.1622776601683795,1.5811496060069519,1.4142135623730951,5.656854249492381,6.674359078331952,59.72509791514919,19.899494936611667,0.9743589743589743,797.1578947368421,535.2105263157895,0
13,11,42,88,312,543,301,535,306.92857142857144,538.047619047619,1.329076649248503,0.9124033321086744,7.312732791431452,1,0.4772727272727273,0.7524020533845267,11.991402607202799,12.206555615733702,2.8284271247461903,1.3954214016455007,1.0,4.427188724235731,4.907988353671013,-62.12860140191822,26.485281374238568,0.8076923076923077,306.92857142857144,538.047619047619,0
13,12,57,110,199,550,189,539,193.68421052631578,543.9298245614035,1.2397050362474553,0.9211487357654008,8.51907589177983,1,0.5181818181818182,0.8066434924124901,13.75416084343264,12.206555615733702,2.8284271247461903,1.544897624295314,1.4142135623730951,4.6,5.353267234209179,-37.531234235018545,29.798989873223327,0.9047619047619048,193.68421052631578,543.9298245614035,0
13,13,7,9,865,552,862,549,863.0,550.0,0.5300702784881366,0.816496580927726,2.985410660720923,1,0.7777777777777778,1.8865422955842652,3.7032803990902057,2.8284271247461903,1.4142135623730951,1.0591733660532994,1.0,1.4142135623730951,2.138089935299395,45.0,6.82842712474619,1.0,863.0,550.0,0
13,14,42,72,14,560,6,551,9.714285714285714,554.6428571428571,1.1585534959357582,0.8596991451617632,7.312732791431452,1,0.5833333333333334,0.8631452958435075,10.518641935944482,9.433981132056603,2.8284271247461903,1.4362494169340452,1.2071067811865475,4.9923017660270625,5.3729299181194214,32.15233976552768,24.727922061357855,0.8571428571428571,9.714285714285714,554.6428571428571,0
13,15,12,20,859,560,854,556,856.0,557.5,0.8381959377836082,0.8756059583796335,3.9088200952233594,1,0.6,1.1930384709859614,5.599271165507165,5.0,1.4142135623730951,1.0690355937288492,1.0,2.1213203435596424,2.704594069687113,-43.41008494006789,11.242640687119284,0.8571428571428571,856.0,557.5,0
13,16,38,48,934,567,928,559,930.421052631579,562.3684210526316,0.8788007248619109,0.7145707951806309,6.955796338302048,1,0.7916666666666666,1.137914400511144,8.273062376793058,7.615773105863909,3.0,1.5441780705520134,1.4142135623730951,5.0,5.787529445405556,-22.063249870822055,20.48528137423857,0.95,930.421052631579,562.3684210526316,0
13,17,55,75,227,569,212,564,218.38181818181818,566.290909090909,1.4155012119201076,0.9557309235733094,8.368283871884005,1,0.7333333333333333,0.7064635420859259,15.542832061359391,14.317821063276353,2.8284271247461903,1.429350392340555,1.0,4.0,4.5733552370167825,80.78599995511667,31.27817459305202,0.9322033898305084,218.38181818181818,566.290909090909,0
