ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z
15,3,665,825,793,183,768,150,779.9112781954888,165.30977443609024,1.1341958083698285,0.6864135659004003,29.098183744847088,1,0.806060606060606,0.8816819746823901,34.40562179892355,32.89376840679705,12.0,4.801499638670546,4.123105625617661,24.0,25.020160307743996,6.502489253831329,97.35533905932736,0.9609826589595376,779.9112781954888,165.30977443609024,0
15,4,632,990,209,183,176,153,190.93512658227849,167.45569620253164,1.1376593560886157,0.7143852186631865,28.367012395961314,1,0.6383838383838384,0.8789977374581597,34.09397409500264,33.83784863137726,11.661903789690601,4.649095626959453,4.242640687119285,22.627416997969522,23.857348433899496,-50.43084704898112,95.05382386916237,0.9708141321044547,190.93512658227849,167.45569620253164,0
15,5,921,1470,213,217,171,182,188.5700325732899,196.37893593919654,1.3083403439085863,0.8137461048596094,34.24403043891132,1,0.6265306122448979,0.7643271146195504,45.87750787063243,47.16990566028302,13.416407864998739,5.164186160648536,5.0,26.549539521063032,26.66494834770148,-60.367436065170416,123.05382386916236,0.956386292834891,188.5700325732899,196.37893593919654,0
15,6,601,780,761,210,735,180,747.2129783693844,194.29617304492513,1.0687131394551497,0.5193324769721849,27.66255531193445,1,0.7705128205128206,0.9357047865153216,29.937178823115673,29.614185789921695,13.0,4.823164402718725,4.123105625617661,25.0,25.58348310439084,1.1304181313761896,89.84062043356595,0.9693548387096774,747.2129783693844,194.29617304492513,0
15,7,473,600,797,224,772,200,783.3065539112051,211.276955602537,1.0594520323226078,0.27774036553535425,24.54062559633988,1,0.7883333333333333,0.9438841679388988,25.107928722984383,25.0,11.661903789690601,4.301671728993153,4.0,23.0,24.120086805611166,-62.33616724944289,79.35533905932738,0.967280163599182,783.3065539112051,211.276955602537,0
15,8,1185,1643,878,236,847,183,860.7037974683544,210.4886075949367,1.293959542413665,0.864868052774742,38.8431314457417,1,0.7212416311625076,0.7728216897219733,55.15346312280762,54.120236510939236,14.142135623730951,5.741379521683422,5.0990195135927845,28.039996064734833,27.686997358166696,13.382191871227741,138.81118318204307,0.9689288634505315,860.7037974683544,210.4886075949367,0
15,9,252,361,179,231,160,212,168.21428571428572,221.21428571428572,1.0816850195482564,0.7163841297838339,17.91246396432554,1,0.6980609418282548,0.9244835436637826,21.49637279480036,20.808652046684813,7.615773105863909,3.1349145139916548,2.8284271247461903,14.142135623730951,14.99815006658493,-43.6803102190853,58.526911934581186,0.9618320610687023,168.21428571428572,221.21428571428572,0
15,10,2183,3450,857,279,807,210,831.662391204764,243.9322033898305,1.336547151220218,0.8701618597066318,52.72079216169708,1,0.6327536231884058,0.7481965743498364,75.40447644719517,74.30343195303969,18.027756377319946,7.578528342564413,7.0710678118654755,36.18620146506937,37.156762788486496,29.697796949150618,191.48023074035524,0.9732501114578689,831.662391204764,243.9322033898305,0
15,11,1287,1890,781,277,739,232,758.8671328671329,253.37917637917639,1.2344519205193478,0.7019317948648492,40.48035689163516,1,0.680952380952381,0.8100761020966201,48.60870905466658,48.33218389437829,17.029386365926403,6.251368316931825,5.656854249492381,35.35533905932738,34.62126955552301,-41.89653208214748,141.29646455628165,0.9435483870967742,758.8671328671329,253.37917637917639,0
15,12,786,1296,716,266,668,239,693.5559796437659,252.87786259541986,1.5209874601334232,0.9243570867577152,31.634890266315733,1,0.6064814814814815,0.6574676164077504,51.686457498585035,50.695167422546305,9.848857801796104,4.282838447304455,4.0,19.498010508590447,19.719855234768783,-68.0167839797656,122.5685424949238,0.9585365853658536,693.5559796437659,252.87786259541986,0
15,13,1192,1740,601,294,543,264,571.5855704697987,278.61744966442956,1.416031443029338,0.9055364074675925,38.95768906550174,1,0.6850574712643678,0.7061990077428539,59.96812246403884,57.87054518492115,13.0,5.424706883528088,5.0,25.29898143282574,25.442589228475114,-76.58904698917273,145.63961030678928,0.957429718875502,571.5855704697987,278.61744966442956,0
15,14,481,675,600,317,573,292,585.983367983368,304.06237006237006,1.0923038750579952,0.39803293316495425,24.747287144606645,1,0.7125925925925926,0.9154961570990541,25.879238234406536,26.30589287593181,11.661903789690601,4.3302974802602225,4.0,22.807893370497855,23.740865937422498,-82.95079444678635,81.25483399593905,0.9562624254473161,585.983367983368,304.06237006237006,0
15,15,1372,1813,363,335,326,286,345.80102040816325,311.4657434402332,1.144434796191115,0.729131361929182,41.795749250092925,1,0.7567567567567568,0.87379377429643,50.97333519850286,50.695167422546305,18.0,6.706331214368715,6.0,35.901990768987595,34.884813578799516,-23.81303374760227,140.46803743153546,0.978601997146933,345.80102040816325,311.4657434402332,0
15,16,733,1440,636,367,600,327,616.7121418826739,347.0150068212824,1.5148478256471867,0.9122798250655535,30.549706811864404,1,0.5090277777777777,0.6601323136683852,48.039942853400916,49.040799340956916,10.295630140987,4.253257595142608,4.0,19.79898987322333,19.675598339958395,-40.11009885600974,118.12489168102785,0.9569190600522193,616.7121418826739,347.0150068212824,0
15,17,1419,1824,556,367,499,335,527.7011980267794,350.9788583509514,1.232119932673968,0.8329598487410153,42.505610382385946,1,0.7779605263157895,0.8116093031867302,57.224241562434614,56.43580423808985,16.0,6.4855394674474836,6.0,31.0,31.66408615399879,88.45750327723411,148.22539674441617,0.9725839616175462,527.7011980267794,350.9788583509514,0
15,18,269,440,445,391,423,371,434.0817843866171,379.6914498141264,1.152854590426211,0.6618473755801616,18.5067943613625,1,0.6113636363636363,0.8674120815447326,21.601348315349878,21.587033144922902,7.810249675906654,3.1503703952517785,2.8284271247461903,14.849242404917497,16.19320480931333,-58.60016270796756,62.42640687119285,0.9471830985915493,434.0817843866171,379.6914498141264,0
